21,19.80,1.54,20.98,inf,2.41,2.12,0.34,9.61,2019-05-31 12:44:09.689826,Calibracion sensores MQ
22,19.80,1.54,20.98,inf,2.41,2.12,0.34,9.61,2019-05-31 12:44:18.028929,Calibracion sensores MQ
23,19.80,1.54,20.98,inf,3.09,2.12,0.44,9.61,2019-05-31 12:44:26.358397,Calibracion sensores MQ
24,19.80,1.54,20.98,inf,3.09,2.12,0.44,9.61,2019-05-31 12:44:34.703319,Calibracion sensores MQ
25,19.80,1.54,20.98,inf,3.09,2.12,0.44,9.61,2019-05-31 12:44:43.032226,Calibracion sensores MQ
26,19.80,1.54,20.98,inf,3.09,2.12,0.44,9.61,2019-05-31 12:44:51.376701,Calibracion sensores MQ
27,19.80,1.54,20.98,inf,3.09,2.12,0.44,9.61,2019-05-31 12:44:59.721022,Calibracion sensores MQ
28,19.80,1.54,20.98,inf,3.09,2.12,0.44,9.61,2019-05-31 12:45:08.049730,Calibracion sensores MQ
29,19.80,1.54,20.98,inf,3.09,2.12,0.44,9.61,2019-05-31 12:45:16.394159,Calibracion sensores MQ
30,19.80,1.54,20.98,inf,3.09,2.12,0.44,9.61,2019-05-31 12:45:24.738454,Calibracion sensores MQ
31,19.80,1.54,20.98,inf,3.09,2.12,0.44,9.61,2019-05-31 12:45:33.067119,Calibracion sensores MQ
32,19.80,1.54,20.98,inf,3.09,2.12,0.44,9.61,2019-05-31 12:45:41.411564,Calibracion sensores MQ
33,19.80,1.54,20.98,inf,4.04,3.28,0.59,9.61,2019-05-31 12:45:49.755940,Calibracion sensores MQ
34,19.80,1.54,20.98,inf,3.55,2.12,0.44,8.73,2019-05-31 12:45:58.084653,Calibracion sensores MQ
35,19.80,1.54,20.98,inf,3.09,2.12,0.44,6.85,2019-05-31 12:46:06.429106,Calibracion sensores MQ
36,19.80,1.54,20.98,inf,3.09,2.12,0.44,9.61,2019-05-31 12:46:14.773335,Calibracion sensores MQ
37,19.80,1.54,21.45,inf,3.09,2.12,0.44,9.61,2019-05-31 12:46:23.101996,Calibracion sensores MQ
38,19.80,1.54,20.98,inf,3.09,2.12,0.44,9.61,2019-05-31 12:46:31.447560,Calibracion sensores MQ
39,19.80,1.54,21.70,inf,3.09,2.12,0.44,9.61,2019-05-31 12:46:39.777497,Calibracion sensores MQ
40,19.80,1.54,40.00,inf,3.09,2.12,0.44,9.61,2019-05-31 12:46:48.123120,Calibracion sensores MQ
41,19.80,1.54,44.23,inf,3.09,2.12,0.59,9.61,2019-05-31 12:46:56.453541,Calibracion sensores MQ
42,19.80,1.54,44.23,inf,3.09,2.12,0.59,9.61,2019-05-31 12:47:04.799187,Calibracion sensores MQ
43,19.80,1.54,44.23,inf,4.11,2.12,0.59,9.61,2019-05-31 12:47:13.144867,Calibracion sensores MQ
44,19.80,1.54,44.23,inf,4.11,2.12,0.59,9.61,2019-05-31 12:47:21.474997,Calibracion sensores MQ
45,19.80,1.54,44.23,inf,4.11,2.12,0.59,9.61,2019-05-31 12:47:29.820589,Calibracion sensores MQ
46,19.80,1.54,44.23,inf,4.11,2.12,0.59,9.61,2019-05-31 12:47:38.150437,Calibracion sensores MQ
47,19.80,1.54,44.23,inf,4.11,2.12,0.59,9.61,2019-05-31 12:47:46.496324,Calibracion sensores MQ
48,19.80,1.54,44.23,inf,4.11,2.12,0.59,9.61,2019-05-31 12:47:54.826369,Calibracion sensores MQ
49,19.80,1.54,44.23,inf,4.11,2.12,0.59,9.61,2019-05-31 12:48:03.171942,Calibracion sensores MQ
50,19.80,1.54,44.23,inf,4.11,2.12,0.59,9.61,2019-05-31 12:48:11.517677,Calibracion sensores MQ
51,19.80,1.54,44.23,inf,4.11,2.12,0.59,9.61,2019-05-31 12:48:19.847482,Calibracion sensores MQ
52,19.80,1.54,44.23,inf,4.11,2.12,0.59,9.61,2019-05-31 12:48:28.192895,Calibracion sensores MQ
53,19.80,1.54,44.23,inf,4.11,2.12,0.59,9.61,2019-05-31 12:48:36.523141,Calibracion sensores MQ
54,19.80,1.54,44.23,inf,4.11,2.12,0.59,9.61,2019-05-31 12:48:44.868620,Calibracion sensores MQ
55,19.80,1.54,44.23,inf,4.11,2.12,0.59,9.61,2019-05-31 12:48:53.198362,Calibracion sensores MQ
56,19.80,1.54,44.23,inf,4.11,2.12,0.59,9.61,2019-05-31 12:49:01.544113,Calibracion sensores MQ
57,19.80,1.89,44.23,inf,4.11,2.12,0.59,9.61,2019-05-31 12:49:09.889685,Calibracion sensores MQ
58,19.80,2.77,44.23,inf,4.11,2.12,0.59,9.61,2019-05-31 12:49:18.219585,Calibracion sensores MQ
59,19.80,3.24,44.23,inf,4.11,2.12,0.59,9.61,2019-05-31 12:49:26.565352,Calibracion sensores MQ
60,19.80,3.24,44.23,inf,4.11,2.12,0.59,9.61,2019-05-31 12:49:34.895239,Calibracion sensores MQ
61,19.80,3.24,44.23,inf,4.11,2.12,0.59,9.61,2019-05-31 12:49:43.239576,Calibracion sensores MQ
62,19.80,3.24,44.23,inf,4.11,2.12,0.59,9.61,2019-05-31 12:49:51.583976,Calibracion sensores MQ
63,19.80,3.24,44.23,inf,4.11,2.12,0.59,9.61,2019-05-31 12:49:59.912725,Calibracion sensores MQ
64,19.80,3.24,44.23,inf,4.11,2.12,0.83,9.61,2019-05-31 12:50:08.256470,Calibracion sensores MQ
65,19.80,3.24,44.23,inf,4.11,2.12,0.83,9.61,2019-05-31 12:50:16.600824,Calibracion sensores MQ
66,19.80,3.24,44.23,inf,4.11,2.12,0.83,9.61,2019-05-31 12:50:24.929502,Calibracion sensores MQ
67,19.80,3.24,44.23,inf,4.11,2.12,0.83,9.61,2019-05-31 12:50:33.273784,Calibracion sensores MQ
68,19.80,3.24,44.23,inf,4.11,2.12,0.83,9.61,2019-05-31 12:50:41.618148,Calibracion sensores MQ
69,19.80,3.24,44.23,inf,4.11,2.12,0.83,9.61,2019-05-31 12:50:49.946775,Calibracion sensores MQ
70,19.80,3.24,44.23,inf,4.11,2.12,0.83,9.61,2019-05-31 12:50:58.291046,Calibracion sensores MQ
71,19.80,3.24,44.23,inf,4.11,2.90,0.83,9.61,2019-05-31 12:51:06.635450,Calibracion sensores MQ
72,19.80,3.24,44.23,inf,4.11,2.59,0.83,9.61,2019-05-31 12:51:14.964068,Calibracion sensores MQ
73,19.80,3.24,44.23,inf,4.11,2.69,0.83,9.61,2019-05-31 12:51:23.308222,Calibracion sensores MQ
74,19.80,3.24,44.23,inf,4.11,3.36,0.83,9.61,2019-05-31 12:51:31.653053,Calibracion sensores MQ
75,19.80,3.24,44.23,inf,4.11,3.36,0.83,9.61,2019-05-31 12:51:39.997318,Calibracion sensores MQ
76,19.80,3.24,44.23,inf,4.11,3.36,0.83,9.61,2019-05-31 12:51:48.325976,Calibracion sensores MQ
77,19.80,3.24,44.23,inf,4.11,3.36,0.83,9.61,2019-05-31 12:51:56.670362,Calibracion sensores MQ
78,19.80,3.24,44.23,inf,4.11,3.36,0.83,9.61,2019-05-31 12:52:05.008850,Calibracion sensores MQ
79,19.80,3.24,44.23,inf,4.11,3.36,0.83,9.61,2019-05-31 12:52:13.347668,Calibracion sensores MQ
80,19.80,3.24,44.23,inf,4.11,3.36,0.83,9.61,2019-05-31 12:52:21.690032,Calibracion sensores MQ
81,19.80,3.24,44.23,inf,4.11,3.36,0.83,9.61,2019-05-31 12:52:30.034295,Calibracion sensores MQ
82,19.80,3.24,44.23,inf,4.11,3.36,0.83,9.61,2019-05-31 12:52:38.371858,Calibracion sensores MQ
83,19.80,3.24,44.23,inf,4.44,3.36,0.83,9.61,2019-05-31 12:52:46.712654,Calibracion sensores MQ
84,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 12:52:55.047693,Calibracion sensores MQ
85,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 12:53:03.392168,Calibracion sensores MQ
86,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 12:53:11.732737,Calibracion sensores MQ
87,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 12:53:20.074359,Calibracion sensores MQ
88,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 12:53:28.421153,Calibracion sensores MQ
89,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 12:53:36.756978,Calibracion sensores MQ
90,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 12:53:45.100289,Calibracion sensores MQ
91,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 12:53:53.442353,Calibracion sensores MQ
92,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 12:54:01.771008,Calibracion sensores MQ
93,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 12:54:10.113162,Calibracion sensores MQ
94,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 12:54:18.453930,Calibracion sensores MQ
95,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 12:54:26.797273,Calibracion sensores MQ
96,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 12:54:35.141797,Calibracion sensores MQ
97,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 12:54:43.486637,Calibracion sensores MQ
98,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 12:54:51.826615,Calibracion sensores MQ
99,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 12:55:00.167076,Calibracion sensores MQ
100,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 12:55:08.495725,Calibracion sensores MQ
101,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 12:55:16.850686,Calibracion sensores MQ
102,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 12:55:25.180041,Calibracion sensores MQ
103,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 12:55:33.526740,Calibracion sensores MQ
104,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 12:55:41.871064,Calibracion sensores MQ
105,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 12:55:50.211600,Calibracion sensores MQ
106,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 12:55:58.553254,Calibracion sensores MQ
107,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 12:56:06.880335,Calibracion sensores MQ
108,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 12:56:15.230031,Calibracion sensores MQ
109,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 12:56:23.560814,Calibracion sensores MQ
110,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 12:56:31.903019,Calibracion sensores MQ
111,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 12:56:40.252728,Calibracion sensores MQ
112,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 12:56:48.585088,Calibracion sensores MQ
113,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 12:56:56.929569,Calibracion sensores MQ
114,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 12:57:05.265231,Calibracion sensores MQ
115,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 12:57:13.614399,Calibracion sensores MQ
116,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 12:57:21.948806,Calibracion sensores MQ
117,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 12:57:30.296658,Calibracion sensores MQ
118,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 12:57:38.625282,Calibracion sensores MQ
119,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 12:57:46.970020,Calibracion sensores MQ
120,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 12:57:55.321994,Calibracion sensores MQ
121,19.80,3.24,44.23,5.16,5.82,3.36,0.83,9.61,2019-05-31 12:58:03.663011,Calibracion sensores MQ
122,19.80,3.24,44.23,4.91,5.82,3.36,0.83,9.61,2019-05-31 12:58:11.999901,Calibracion sensores MQ
123,19.80,3.24,44.23,4.81,5.82,3.36,0.83,9.61,2019-05-31 12:58:20.343315,Calibracion sensores MQ
124,19.80,3.24,44.23,4.68,5.82,3.36,0.83,9.61,2019-05-31 12:58:28.674841,Calibracion sensores MQ
125,19.80,3.24,44.23,4.51,5.82,3.36,0.83,9.61,2019-05-31 12:58:37.025086,Calibracion sensores MQ
126,19.80,3.24,44.23,4.38,5.82,3.36,0.83,9.61,2019-05-31 12:58:45.355943,Calibracion sensores MQ
127,19.80,3.24,44.23,0.21,5.82,3.36,0.83,9.61,2019-05-31 12:58:53.700294,Calibracion sensores MQ
128,19.80,3.24,44.23,1572.31,5.82,3.36,0.83,9.61,2019-05-31 12:59:02.051969,Calibracion sensores MQ
129,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 12:59:10.392814,Calibracion sensores MQ
130,19.80,3.24,44.23,12.90,5.82,3.36,0.83,9.61,2019-05-31 12:59:18.725055,Calibracion sensores MQ
131,19.80,3.24,44.23,0.21,5.82,3.36,0.83,9.61,2019-05-31 12:59:27.064338,Calibracion sensores MQ
132,19.80,3.24,44.23,5.10,5.82,3.36,0.83,9.61,2019-05-31 12:59:35.412395,Calibracion sensores MQ
133,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 12:59:43.743057,Calibracion sensores MQ
134,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 12:59:52.087753,Calibracion sensores MQ
135,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 13:00:00.434294,Calibracion sensores MQ
136,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 13:00:08.770797,Calibracion sensores MQ
137,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 13:00:17.115205,Calibracion sensores MQ
138,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 13:00:25.456844,Calibracion sensores MQ
139,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 13:00:33.796693,Calibracion sensores MQ
140,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 13:00:42.135665,Calibracion sensores MQ
141,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 13:00:50.468674,Calibracion sensores MQ
142,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 13:00:58.821923,Calibracion sensores MQ
143,19.80,3.24,44.23,inf,5.82,3.36,0.83,9.61,2019-05-31 13:01:07.163386,Calibracion sensores MQ
144,19.80,3.24,44.23,inf,5.82,3.36,0.84,9.61,2019-05-31 13:01:15.503617,Calibracion sensores MQ
145,19.80,3.24,44.23,inf,5.82,3.36,0.94,9.61,2019-05-31 13:01:23.844360,Calibracion sensores MQ
146,19.80,3.24,44.23,inf,5.82,3.36,1.06,9.61,2019-05-31 13:01:32.185048,Calibracion sensores MQ
147,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:01:40.524878,Calibracion sensores MQ
148,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:01:48.866184,Calibracion sensores MQ
149,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:01:57.206416,Calibracion sensores MQ
150,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:02:05.546647,Calibracion sensores MQ
151,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:02:13.886961,Calibracion sensores MQ
152,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:02:22.228738,Calibracion sensores MQ
153,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:02:30.568969,Calibracion sensores MQ
154,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:02:38.909643,Calibracion sensores MQ
155,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:02:47.237705,Calibracion sensores MQ
156,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:02:55.590951,Calibracion sensores MQ
157,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:03:03.931552,Calibracion sensores MQ
158,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:03:12.272326,Calibracion sensores MQ
159,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:03:20.612241,Calibracion sensores MQ
160,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:03:28.952809,Calibracion sensores MQ
161,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:03:37.293051,Calibracion sensores MQ
162,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:03:45.634834,Calibracion sensores MQ
163,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:03:53.974512,Calibracion sensores MQ
164,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:04:02.315743,Calibracion sensores MQ
165,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:04:10.655974,Calibracion sensores MQ
166,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:04:18.996530,Calibracion sensores MQ
167,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:04:27.330975,Calibracion sensores MQ
168,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:04:35.678374,Calibracion sensores MQ
169,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:04:44.018467,Calibracion sensores MQ
170,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:04:52.359328,Calibracion sensores MQ
171,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:05:00.699588,Calibracion sensores MQ
172,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:05:09.039259,Calibracion sensores MQ
173,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:05:17.381585,Calibracion sensores MQ
174,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:05:25.710145,Calibracion sensores MQ
175,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:05:34.049988,Calibracion sensores MQ
176,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:05:42.394618,Calibracion sensores MQ
177,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:05:50.742969,Calibracion sensores MQ
178,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:05:59.077809,Calibracion sensores MQ
179,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:06:07.425051,Calibracion sensores MQ
180,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:06:15.757936,Calibracion sensores MQ
181,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:06:24.101728,Calibracion sensores MQ
182,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:06:32.433783,Calibracion sensores MQ
183,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:06:40.774963,Calibracion sensores MQ
184,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:06:49.123049,Calibracion sensores MQ
185,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:06:57.468915,Calibracion sensores MQ
186,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:07:05.797161,Calibracion sensores MQ
187,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:07:14.147862,Calibracion sensores MQ
188,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:07:22.489417,Calibracion sensores MQ
189,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:07:30.830826,Calibracion sensores MQ
190,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:07:39.172828,Calibracion sensores MQ
191,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:07:47.511570,Calibracion sensores MQ
192,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:07:55.852821,Calibracion sensores MQ
193,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:08:04.188119,Calibracion sensores MQ
194,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:08:12.529785,Calibracion sensores MQ
195,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:08:20.869346,Calibracion sensores MQ
196,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:08:29.211078,Calibracion sensores MQ
197,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:08:37.545906,Calibracion sensores MQ
198,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:08:45.884513,Calibracion sensores MQ
199,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:08:54.224506,Calibracion sensores MQ
200,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:09:02.575217,Calibracion sensores MQ
201,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:09:10.919861,Calibracion sensores MQ
202,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:09:19.257532,Calibracion sensores MQ
203,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:09:27.599513,Calibracion sensores MQ
204,19.80,3.24,44.23,inf,5.82,3.36,1.32,9.61,2019-05-31 13:09:35.934935,Calibracion sensores MQ
205,19.80,3.24,44.23,inf,6.41,3.36,1.32,9.61,2019-05-31 13:09:44.268534,Calibracion sensores MQ
206,19.80,3.24,44.23,inf,8.93,3.36,1.32,9.61,2019-05-31 13:09:52.615859,Calibracion sensores MQ
207,19.80,3.24,44.23,inf,9.23,3.36,1.32,9.61,2019-05-31 13:10:00.951471,Calibracion sensores MQ
208,19.80,3.24,44.23,inf,9.23,3.36,1.32,9.61,2019-05-31 13:10:09.296374,Calibracion sensores MQ
209,19.80,3.24,44.23,inf,9.23,3.36,1.32,9.61,2019-05-31 13:10:17.641922,Calibracion sensores MQ
210,19.80,3.24,44.23,inf,9.23,3.36,1.32,9.61,2019-05-31 13:10:25.985263,Calibracion sensores MQ
211,19.80,3.24,44.23,inf,9.23,3.36,1.32,9.61,2019-05-31 13:10:34.317203,Calibracion sensores MQ
212,19.80,3.24,44.23,inf,9.23,3.36,1.32,9.61,2019-05-31 13:10:42.660794,Calibracion sensores MQ
213,19.80,3.24,44.23,inf,9.23,3.36,1.32,9.61,2019-05-31 13:10:50.997554,Calibracion sensores MQ
214,19.80,3.24,44.23,inf,9.23,3.36,1.32,9.61,2019-05-31 13:10:59.336927,Calibracion sensores MQ
215,19.80,3.24,44.23,inf,9.23,3.36,1.32,9.61,2019-05-31 13:11:07.683684,Calibracion sensores MQ
216,19.80,3.24,44.23,inf,9.23,3.36,1.32,9.61,2019-05-31 13:11:16.025982,Calibracion sensores MQ
217,19.80,3.24,44.23,inf,9.23,3.36,1.32,9.61,2019-05-31 13:11:24.369395,Calibracion sensores MQ
218,19.80,3.24,44.23,inf,9.23,3.36,1.32,9.61,2019-05-31 13:11:32.705843,Calibracion sensores MQ
219,19.80,3.24,44.23,inf,9.23,3.36,1.32,9.61,2019-05-31 13:11:41.048127,Calibracion sensores MQ
220,19.80,3.24,44.23,inf,9.23,3.36,1.32,9.61,2019-05-31 13:11:49.382217,Calibracion sensores MQ
221,19.80,3.24,44.23,inf,9.23,3.36,1.32,9.61,2019-05-31 13:11:57.717060,Calibracion sensores MQ
222,19.80,3.24,44.23,inf,9.23,3.36,1.32,9.61,2019-05-31 13:12:06.063263,Calibracion sensores MQ
223,19.80,3.24,44.23,inf,9.23,3.36,1.32,9.61,2019-05-31 13:12:14.399041,Calibracion sensores MQ
224,19.80,3.24,44.23,inf,9.23,3.36,1.32,9.61,2019-05-31 13:12:22.738675,Calibracion sensores MQ
